student_id,course_id,semester,semester_num,grade_letter,grade_point
725,125,Spring 2022,6,B,3.0
725,206,Spring 2022,6,B,3.0
725,29,Fall 2023,7,B+,3.3
725,28,Fall 2023,7,B+,3.3
725,31,Fall 2023,7,B+,3.3
725,23,Fall 2023,7,B,3.0
725,22,Fall 2023,7,B,3.0
725,24,Fall 2023,7,A-,3.7
725,29,Spring 2023,8,B+,3.3
725,31,Spring 2023,8,B,3.0
725,20,Spring 2023,8,B+,3.3
725,21,Spring 2023,8,B+,3.3
726,104,Fall 2022,1,B-,2.7
726,97,Fall 2022,1,B,3.0
726,109,Fall 2022,1,B+,3.3
726,100,Fall 2022,1,B-,2.7
726,108,Fall 2022,1,B,3.0
726,65,Spring 2022,2,A-,3.7
726,4,Spring 2022,2,B,3.0
726,3,Spring 2022,2,B+,3.3
726,225,Spring 2022,2,B,3.0
726,9,Spring 2022,2,B-,2.7
726,85,Fall 2023,3,B,3.0
726,141,Fall 2023,3,B-,2.7
726,108,Fall 2023,3,B+,3.3
726,76,Fall 2023,3,B+,3.3
726,113,Spring 2023,4,A,4.0
726,107,Spring 2023,4,B+,3.3
726,120,Spring 2023,4,B,3.0
726,119,Spring 2023,4,B+,3.3
726,109,Spring 2023,4,B+,3.3
726,119,Fall 2024,5,B,3.0
726,116,Fall 2024,5,B,3.0
726,124,Fall 2024,5,A-,3.7
726,118,Fall 2024,5,B,3.0
726,123,Fall 2024,5,B+,3.3
726,121,Fall 2024,5,B+,3.3
726,116,Spring 2024,6,B+,3.3
726,125,Spring 2024,6,A-,3.7
726,123,Spring 2024,6,B+,3.3
726,118,Spring 2024,6,B,3.0
726,120,Fall 2025,7,B+,3.3
726,121,Fall 2025,7,A,4.0
726,118,Fall 2025,7,B+,3.3
726,117,Fall 2025,7,A-,3.7
726,120,Spring 2025,8,B+,3.3
726,121,Spring 2025,8,A-,3.7
726,124,Spring 2025,8,B,3.0
726,122,Spring 2025,8,B-,2.7
726,125,Spring 2025,8,B,3.0
726,116,Spring 2025,8,B+,3.3
727,47,Fall 2022,1,A-,3.7
727,38,Fall 2022,1,B,3.0
727,42,Fall 2022,1,A,4.0
727,46,Fall 2022,1,B+,3.3
727,39,Spring 2022,2,B,3.0
727,45,Spring 2022,2,B+,3.3
727,47,Spring 2022,2,A-,3.7
727,35,Spring 2022,2,B,3.0
727,42,Spring 2022,2,A-,3.7
727,50,Fall 2023,3,B+,3.3
727,47,Fall 2023,3,A-,3.7
727,45,Fall 2023,3,B+,3.3
727,54,Fall 2023,3,A-,3.7
727,47,Spring 2023,4,B+,3.3
727,113,Spring 2023,4,B+,3.3
727,49,Spring 2023,4,B,3.0
727,11,Spring 2023,4,B+,3.3
727,165,Fall 2024,5,B-,2.7
727,198,Fall 2024,5,B-,2.7
727,57,Fall 2024,5,B,3.0
727,149,Fall 2024,5,B,3.0
727,64,Spring 2024,6,B+,3.3
727,52,Spring 2024,6,B,3.0
727,50,Spring 2024,6,A-,3.7
727,63,Spring 2024,6,A-,3.7
727,54,Spring 2024,6,B+,3.3
727,64,Fall 2025,7,A-,3.7
727,56,Fall 2025,7,A-,3.7
727,49,Fall 2025,7,A-,3.7
727,63,Fall 2025,7,B+,3.3
727,55,Fall 2025,7,B+,3.3
727,59,Spring 2025,8,B+,3.3
727,51,Spring 2025,8,A-,3.7
727,64,Spring 2025,8,A-,3.7
727,52,Spring 2025,8,B+,3.3
727,50,Spring 2025,8,B+,3.3
728,35,Fall 2022,1,B,3.0
728,41,Fall 2022,1,B+,3.3
728,37,Fall 2022,1,B+,3.3
728,40,Fall 2022,1,B+,3.3
728,228,Spring 2022,2,B,3.0
728,70,Spring 2022,2,B,3.0
728,106,Spring 2022,2,B-,2.7
728,99,Spring 2022,2,B+,3.3
728,45,Fall 2023,3,B,3.0
728,43,Fall 2023,3,B,3.0
728,53,Fall 2023,3,B,3.0
728,47,Fall 2023,3,B-,2.7
728,52,Fall 2023,3,B+,3.3
728,53,Spring 2023,4,B-,2.7
728,45,Spring 2023,4,B+,3.3
728,48,Spring 2023,4,B,3.0
728,55,Spring 2023,4,B,3.0
728,50,Spring 2023,4,A-,3.7
728,52,Fall 2024,5,B-,2.7
728,63,Fall 2024,5,B+,3.3
728,53,Fall 2024,5,B,3.0
728,61,Fall 2024,5,B-,2.7
728,62,Fall 2024,5,A-,3.7
728,51,Fall 2024,5,B-,2.7
728,59,Spring 2024,6,B+,3.3
728,61,Spring 2024,6,B+,3.3
728,52,Spring 2024,6,B+,3.3
728,58,Spring 2024,6,B-,2.7
728,55,Spring 2024,6,B,3.0
728,64,Fall 2025,7,B,3.0
728,52,Fall 2025,7,B-,2.7
728,55,Fall 2025,7,B+,3.3
728,56,Fall 2025,7,A-,3.7
728,61,Fall 2025,7,B,3.0
728,59,Spring 2025,8,B-,2.7
728,51,Spring 2025,8,B+,3.3
728,62,Spring 2025,8,B+,3.3
728,63,Spring 2025,8,B,3.0
728,64,Spring 2025,8,B-,2.7
728,57,Spring 2025,8,B+,3.3
729,178,Fall 2020,1,C+,2.3
729,100,Fall 2020,1,C,2.0
729,136,Fall 2020,1,C+,2.3
729,155,Fall 2020,1,B-,2.7
729,34,Spring 2020,2,B,3.0
729,40,Spring 2020,2,B,3.0
729,46,Spring 2020,2,C+,2.3
729,48,Spring 2020,2,C+,2.3
729,141,Fall 2021,3,C,2.0
729,225,Fall 2021,3,B-,2.7
729,11,Fall 2021,3,B-,2.7
729,105,Fall 2021,3,C,2.0
729,53,Spring 2021,4,C+,2.3
729,47,Spring 2021,4,C+,2.3
729,49,Spring 2021,4,B-,2.7
729,48,Spring 2021,4,B,3.0
729,51,Spring 2021,4,B,3.0
729,57,Spring 2021,4,B-,2.7
729,50,Fall 2022,5,B-,2.7
729,59,Fall 2022,5,C+,2.3
729,51,Fall 2022,5,C+,2.3
729,64,Fall 2022,5,C,2.0
729,120,Spring 2022,6,C+,2.3
729,211,Spring 2022,6,C,2.0
729,213,Spring 2022,6,B-,2.7
729,143,Spring 2022,6,B-,2.7
729,119,Spring 2022,6,C,2.0
729,92,Spring 2022,6,C,2.0
729,57,Fall 2023,7,B-,2.7
729,58,Fall 2023,7,B-,2.7
729,52,Fall 2023,7,C+,2.3
729,64,Fall 2023,7,C+,2.3
729,53,Fall 2023,7,B-,2.7
729,53,Spring 2023,8,C+,2.3
729,60,Spring 2023,8,C+,2.3
729,57,Spring 2023,8,C+,2.3
729,59,Spring 2023,8,C+,2.3
729,51,Spring 2023,8,B,3.0
730,179,Fall 2022,1,B-,2.7
730,185,Fall 2022,1,B-,2.7
730,183,Fall 2022,1,B-,2.7
730,194,Fall 2022,1,B+,3.3
730,188,Fall 2022,1,B+,3.3
730,182,Spring 2022,2,B,3.0
730,185,Spring 2022,2,B,3.0
730,184,Spring 2022,2,B,3.0
730,189,Spring 2022,2,B,3.0
730,195,Fall 2023,3,B+,3.3
730,203,Fall 2023,3,B+,3.3
730,196,Fall 2023,3,B+,3.3
730,193,Fall 2023,3,B-,2.7
730,191,Fall 2023,3,B,3.0
730,202,Fall 2023,3,B+,3.3
730,192,Spring 2023,4,B-,2.7
730,200,Spring 2023,4,B-,2.7
730,198,Spring 2023,4,B-,2.7
730,202,Spring 2023,4,C+,2.3
730,189,Spring 2023,4,B+,3.3
730,203,Spring 2023,4,C+,2.3
730,207,Fall 2024,5,A-,3.7
730,198,Fall 2024,5,B-,2.7
730,206,Fall 2024,5,B,3.0
730,196,Fall 2024,5,B-,2.7
730,197,Fall 2024,5,B-,2.7
730,199,Spring 2024,6,B+,3.3
730,202,Spring 2024,6,B,3.0
730,208,Spring 2024,6,B-,2.7
730,204,Spring 2024,6,B-,2.7
730,204,Fall 2025,7,B,3.0
730,199,Fall 2025,7,B,3.0
730,198,Fall 2025,7,B-,2.7
730,207,Fall 2025,7,B,3.0
730,212,Fall 2025,7,B,3.0
730,210,Spring 2025,8,B+,3.3
730,87,Spring 2025,8,C+,2.3
730,213,Spring 2025,8,B+,3.3
730,31,Spring 2025,8,B-,2.7
730,207,Spring 2025,8,B,3.0
731,102,Fall 2021,1,B+,3.3
731,111,Fall 2021,1,B+,3.3
731,109,Fall 2021,1,A,4.0
731,97,Fall 2021,1,B+,3.3
731,105,Fall 2021,1,B,3.0
731,95,Fall 2021,1,B+,3.3
731,99,Spring 2021,2,A-,3.7
731,100,Spring 2021,2,B+,3.3
731,98,Spring 2021,2,B+,3.3
731,109,Spring 2021,2,B,3.0
731,102,Spring 2021,2,B,3.0
731,114,Fall 2022,3,B+,3.3
731,120,Fall 2022,3,B-,2.7
731,111,Fall 2022,3,A,4.0
731,108,Fall 2022,3,A-,3.7
731,116,Fall 2022,3,B+,3.3
731,109,Fall 2022,3,A-,3.7
731,108,Spring 2022,4,A-,3.7
731,109,Spring 2022,4,B+,3.3
731,115,Spring 2022,4,B+,3.3
731,113,Spring 2022,4,A-,3.7
731,120,Spring 2022,4,B+,3.3
731,105,Spring 2022,4,B+,3.3
731,125,Fall 2023,5,B,3.0
731,124,Fall 2023,5,B,3.0
731,116,Fall 2023,5,B-,2.7
731,126,Fall 2023,5,B+,3.3
731,146,Spring 2023,6,B,3.0
731,90,Spring 2023,6,B-,2.7
731,165,Spring 2023,6,B-,2.7
731,240,Spring 2023,6,B+,3.3
731,26,Spring 2023,6,B-,2.7
731,239,Spring 2023,6,B-,2.7
731,62,Fall 2024,7,B-,2.7
731,53,Fall 2024,7,B+,3.3
731,26,Fall 2024,7,B+,3.3
731,243,Fall 2024,7,B,3.0
731,126,Spring 2024,8,B+,3.3
731,124,Spring 2024,8,B+,3.3
731,119,Spring 2024,8,B,3.0
731,123,Spring 2024,8,B+,3.3
731,125,Spring 2024,8,B-,2.7
732,95,Fall 2022,1,B+,3.3
732,69,Fall 2022,1,A-,3.7
732,35,Fall 2022,1,B+,3.3
732,182,Fall 2022,1,A-,3.7
732,159,Fall 2022,1,A-,3.7
732,154,Fall 2022,1,A-,3.7
732,8,Spring 2022,2,A,4.0
732,3,Spring 2022,2,A,4.0
732,12,Spring 2022,2,B+,3.3
732,9,Spring 2022,2,B+,3.3
732,6,Spring 2022,2,B+,3.3
732,1,Spring 2022,2,A,4.0
732,9,Fall 2023,3,A,4.0
732,8,Fall 2023,3,A-,3.7
732,19,Fall 2023,3,A,4.0
732,159,Fall 2023,3,B+,3.3
732,223,Fall 2023,3,B+,3.3
732,147,Fall 2023,3,B+,3.3
732,22,Spring 2023,4,B,3.0
732,14,Spring 2023,4,A,4.0
732,12,Spring 2023,4,B+,3.3
732,26,Spring 2023,4,B+,3.3
732,9,Spring 2023,4,A-,3.7
732,17,Spring 2023,4,A,4.0
732,21,Fall 2024,5,B,3.0
732,20,Fall 2024,5,A,4.0
732,26,Fall 2024,5,A-,3.7
732,31,Fall 2024,5,A-,3.7
732,22,Fall 2024,5,B+,3.3
732,25,Fall 2024,5,B+,3.3
732,26,Spring 2024,6,B+,3.3
732,146,Spring 2024,6,B+,3.3
732,91,Spring 2024,6,B+,3.3
732,24,Spring 2024,6,B+,3.3
732,208,Spring 2024,6,B+,3.3
732,22,Fall 2025,7,A-,3.7
732,23,Fall 2025,7,A,4.0
732,25,Fall 2025,7,B+,3.3
732,19,Fall 2025,7,A-,3.7
732,28,Fall 2025,7,A,4.0
732,19,Spring 2025,8,B+,3.3
732,24,Spring 2025,8,A-,3.7
732,25,Spring 2025,8,B+,3.3
732,21,Spring 2025,8,B,3.0
732,22,Spring 2025,8,A-,3.7
733,178,Fall 2022,1,A-,3.7
733,46,Fall 2022,1,B+,3.3
733,112,Fall 2022,1,B,3.0
733,190,Fall 2022,1,B-,2.7
733,134,Fall 2022,1,B+,3.3
733,98,Fall 2022,1,B,3.0
733,180,Spring 2022,2,B+,3.3
733,192,Spring 2022,2,B,3.0
733,189,Spring 2022,2,B,3.0
733,178,Spring 2022,2,B,3.0
733,188,Spring 2022,2,A-,3.7
733,196,Fall 2023,3,B,3.0
733,188,Fall 2023,3,B+,3.3
733,204,Fall 2023,3,B+,3.3
733,199,Fall 2023,3,B+,3.3
733,192,Spring 2023,4,B,3.0
733,196,Spring 2023,4,A-,3.7
733,194,Spring 2023,4,A-,3.7
733,201,Spring 2023,4,B+,3.3
733,198,Spring 2023,4,B+,3.3
733,213,Fall 2024,5,A-,3.7
733,198,Fall 2024,5,B-,2.7
733,208,Fall 2024,5,A-,3.7
733,206,Fall 2024,5,B-,2.7
733,204,Fall 2024,5,B,3.0
733,202,Spring 2024,6,A-,3.7
733,207,Spring 2024,6,B,3.0
733,196,Spring 2024,6,B+,3.3
733,210,Spring 2024,6,B+,3.3
733,210,Fall 2025,7,B,3.0
733,199,Fall 2025,7,B+,3.3
733,206,Fall 2025,7,B+,3.3
733,196,Fall 2025,7,B+,3.3
733,203,Fall 2025,7,B+,3.3
733,199,Spring 2025,8,A-,3.7
733,212,Spring 2025,8,B+,3.3
733,200,Spring 2025,8,B+,3.3
733,207,Spring 2025,8,B+,3.3
734,187,Fall 2022,1,C+,2.3
734,186,Fall 2022,1,C-,1.7
734,193,Fall 2022,1,C+,2.3
734,180,Fall 2022,1,C+,2.3
734,194,Spring 2022,2,C,2.0
734,184,Spring 2022,2,C+,2.3
734,191,Spring 2022,2,C,2.0
734,189,Spring 2022,2,C,2.0
734,179,Spring 2022,2,C+,2.3
734,199,Fall 2023,3,C+,2.3
734,189,Fall 2023,3,C-,1.7
734,197,Fall 2023,3,C,2.0
734,193,Fall 2023,3,C+,2.3
734,190,Fall 2023,3,C,2.0
734,190,Spring 2023,4,C+,2.3
734,109,Spring 2023,4,C-,1.7
734,222,Spring 2023,4,C-,1.7
734,84,Spring 2023,4,C-,1.7
734,202,Fall 2024,5,B,3.0
734,203,Fall 2024,5,C,2.0
734,208,Fall 2024,5,C-,1.7
734,201,Fall 2024,5,C+,2.3
734,205,Fall 2024,5,C+,2.3
734,206,Fall 2024,5,C+,2.3
734,25,Spring 2024,6,D,1.0
734,54,Spring 2024,6,C-,1.7
734,84,Spring 2024,6,D,1.0
734,172,Spring 2024,6,C-,1.7
734,208,Fall 2025,7,C+,2.3
734,203,Fall 2025,7,B-,2.7
734,59,Fall 2025,7,C,2.0
734,116,Fall 2025,7,C-,1.7
734,242,Fall 2025,7,C+,2.3
734,213,Spring 2025,8,C-,1.7
734,208,Spring 2025,8,C-,1.7
734,198,Spring 2025,8,C-,1.7
734,206,Spring 2025,8,C+,2.3
735,8,Fall 2022,1,A-,3.7
735,5,Fall 2022,1,B,3.0
735,3,Fall 2022,1,A-,3.7
735,4,Fall 2022,1,A-,3.7
735,12,Spring 2022,2,A-,3.7
735,2,Spring 2022,2,A,4.0
735,17,Spring 2022,2,B+,3.3
735,14,Spring 2022,2,B+,3.3
735,6,Spring 2022,2,B,3.0
735,22,Fall 2023,3,B+,3.3
735,25,Fall 2023,3,A-,3.7
735,24,Fall 2023,3,A-,3.7
735,17,Fall 2023,3,A-,3.7
735,9,Fall 2023,3,A,4.0
735,11,Fall 2023,3,B+,3.3
735,55,Spring 2023,4,B,3.0
735,203,Spring 2023,4,B+,3.3
735,190,Spring 2023,4,B+,3.3
735,54,Spring 2023,4,B,3.0
735,85,Spring 2023,4,A-,3.7
735,226,Spring 2023,4,A-,3.7
735,31,Fall 2024,5,B+,3.3
735,30,Fall 2024,5,B+,3.3
735,23,Fall 2024,5,A-,3.7
735,27,Fall 2024,5,B+,3.3
735,27,Spring 2024,6,B-,2.7
735,28,Spring 2024,6,A-,3.7
735,20,Spring 2024,6,B+,3.3
735,19,Spring 2024,6,A-,3.7
735,24,Spring 2024,6,B+,3.3
735,18,Spring 2024,6,A-,3.7
735,28,Fall 2025,7,B+,3.3
735,30,Fall 2025,7,B+,3.3
735,22,Fall 2025,7,B,3.0
735,31,Fall 2025,7,B+,3.3
735,21,Fall 2025,7,A-,3.7
735,19,Spring 2025,8,A-,3.7
735,27,Spring 2025,8,A-,3.7
735,20,Spring 2025,8,A-,3.7
735,18,Spring 2025,8,A-,3.7
736,226,Fall 2021,1,B,3.0
736,222,Fall 2021,1,B,3.0
736,131,Fall 2021,1,A-,3.7
736,5,Fall 2021,1,B+,3.3
736,155,Spring 2021,2,A,4.0
736,157,Spring 2021,2,A,4.0
736,154,Spring 2021,2,A-,3.7
736,160,Spring 2021,2,B,3.0
736,158,Spring 2021,2,A-,3.7
736,159,Spring 2021,2,A-,3.7
736,158,Fall 2022,3,A-,3.7
736,159,Fall 2022,3,A,4.0
736,166,Fall 2022,3,A-,3.7
736,165,Fall 2022,3,A-,3.7
736,160,Fall 2022,3,A,4.0
736,171,Fall 2022,3,A,4.0
736,161,Spring 2022,4,A-,3.7
736,166,Spring 2022,4,A-,3.7
736,169,Spring 2022,4,A,4.0
736,158,Spring 2022,4,A-,3.7
736,171,Spring 2022,4,B+,3.3
736,166,Fall 2023,5,A-,3.7
736,174,Fall 2023,5,A-,3.7
736,164,Fall 2023,5,A-,3.7
736,177,Fall 2023,5,B,3.0
736,173,Fall 2023,5,A-,3.7
736,206,Spring 2023,6,B,3.0
736,201,Spring 2023,6,B,3.0
736,169,Spring 2023,6,A,4.0
736,57,Spring 2023,6,A-,3.7
736,238,Spring 2023,6,B+,3.3
736,167,Spring 2023,6,A,4.0
736,169,Fall 2024,7,B+,3.3
736,171,Fall 2024,7,B+,3.3
736,172,Fall 2024,7,A-,3.7
736,177,Fall 2024,7,B+,3.3
736,175,Fall 2024,7,A,4.0
736,170,Fall 2024,7,A,4.0
736,243,Spring 2024,8,A-,3.7
736,88,Spring 2024,8,A-,3.7
736,117,Spring 2024,8,B+,3.3
736,141,Spring 2024,8,B+,3.3
736,196,Spring 2024,8,B+,3.3
737,189,Fall 2021,1,A-,3.7
737,183,Fall 2021,1,B+,3.3
737,184,Fall 2021,1,B+,3.3
737,181,Fall 2021,1,B+,3.3
737,184,Spring 2021,2,B+,3.3
737,191,Spring 2021,2,A,4.0
737,195,Spring 2021,2,B+,3.3
737,189,Spring 2021,2,A-,3.7
737,196,Fall 2022,3,B+,3.3
737,193,Fall 2022,3,A-,3.7
737,203,Fall 2022,3,B-,2.7
737,202,Fall 2022,3,A-,3.7
737,195,Spring 2022,4,A-,3.7
737,198,Spring 2022,4,B+,3.3
737,107,Spring 2022,4,B,3.0
737,81,Spring 2022,4,B,3.0
737,137,Spring 2022,4,A-,3.7
737,75,Spring 2022,4,A-,3.7
737,210,Fall 2023,5,B+,3.3
737,208,Fall 2023,5,B+,3.3
737,204,Fall 2023,5,A,4.0
737,207,Fall 2023,5,B+,3.3
737,203,Spring 2023,6,A-,3.7
737,211,Spring 2023,6,B+,3.3
737,204,Spring 2023,6,B+,3.3
737,202,Spring 2023,6,B+,3.3
737,198,Spring 2023,6,A-,3.7
737,206,Spring 2023,6,B,3.0
737,201,Fall 2024,7,B+,3.3
737,211,Fall 2024,7,B,3.0
737,207,Fall 2024,7,B+,3.3
737,202,Fall 2024,7,B,3.0
737,210,Spring 2024,8,B,3.0
737,213,Spring 2024,8,B+,3.3
737,201,Spring 2024,8,B+,3.3
737,196,Spring 2024,8,A-,3.7
737,212,Spring 2024,8,B+,3.3
738,69,Fall 2020,1,C+,2.3
738,98,Fall 2020,1,C,2.0
738,225,Fall 2020,1,B,3.0
738,6,Fall 2020,1,C+,2.3
738,95,Spring 2020,2,C+,2.3
738,224,Spring 2020,2,B-,2.7
738,216,Spring 2020,2,C+,2.3
738,36,Spring 2020,2,B-,2.7
738,190,Spring 2020,2,C+,2.3
738,188,Fall 2021,3,C+,2.3
738,196,Fall 2021,3,B-,2.7
738,200,Fall 2021,3,C+,2.3
738,203,Fall 2021,3,B,3.0
738,190,Fall 2021,3,C,2.0
738,195,Fall 2021,3,C+,2.3
738,109,Spring 2021,4,C,2.0
738,80,Spring 2021,4,C,2.0
738,26,Spring 2021,4,C+,2.3
738,85,Spring 2021,4,C,2.0
738,196,Spring 2021,4,C+,2.3
738,195,Spring 2021,4,B,3.0
738,211,Fall 2022,5,B,3.0
738,199,Fall 2022,5,B,3.0
738,208,Fall 2022,5,B,3.0
738,213,Fall 2022,5,C+,2.3
738,206,Fall 2022,5,C,2.0
738,209,Fall 2022,5,B-,2.7
738,152,Spring 2022,6,C+,2.3
738,197,Spring 2022,6,B-,2.7
738,85,Spring 2022,6,C+,2.3
738,142,Spring 2022,6,B-,2.7
738,24,Spring 2022,6,C+,2.3
738,116,Fall 2023,7,B-,2.7
738,196,Fall 2023,7,B-,2.7
738,24,Fall 2023,7,C+,2.3
738,167,Fall 2023,7,C-,1.7
738,206,Spring 2023,8,B,3.0
738,201,Spring 2023,8,B-,2.7
738,209,Spring 2023,8,B-,2.7
738,211,Spring 2023,8,C+,2.3
739,7,Fall 2021,1,B,3.0
739,220,Fall 2021,1,B+,3.3
739,218,Fall 2021,1,A-,3.7
739,132,Fall 2021,1,A,4.0
739,217,Fall 2021,1,A,4.0
739,215,Fall 2021,1,A-,3.7
739,129,Spring 2021,2,A,4.0
739,127,Spring 2021,2,B+,3.3
739,137,Spring 2021,2,A,4.0
739,138,Spring 2021,2,B+,3.3
739,133,Spring 2021,2,A,4.0
739,131,Spring 2021,2,A,4.0
739,139,Fall 2022,3,A,4.0
739,135,Fall 2022,3,A-,3.7
739,144,Fall 2022,3,A,4.0
739,145,Fall 2022,3,B+,3.3
739,140,Spring 2022,4,B+,3.3
739,145,Spring 2022,4,A-,3.7
739,136,Spring 2022,4,A,4.0
739,138,Spring 2022,4,A,4.0
739,147,Fall 2023,5,A-,3.7
739,140,Fall 2023,5,A-,3.7
739,145,Fall 2023,5,A-,3.7
739,143,Fall 2023,5,A-,3.7
739,152,Fall 2023,5,A-,3.7
739,144,Fall 2023,5,B-,2.7
739,152,Spring 2023,6,A-,3.7
739,141,Spring 2023,6,A,4.0
739,148,Spring 2023,6,A-,3.7
739,146,Spring 2023,6,A-,3.7
739,144,Spring 2023,6,A-,3.7
739,93,Fall 2024,7,B+,3.3
739,87,Fall 2024,7,A,4.0
739,196,Fall 2024,7,B,3.0
739,52,Fall 2024,7,B+,3.3
739,142,Spring 2024,8,A,4.0
739,141,Spring 2024,8,A-,3.7
739,152,Spring 2024,8,B+,3.3
739,150,Spring 2024,8,A-,3.7
739,148,Spring 2024,8,A-,3.7
739,143,Spring 2024,8,B,3.0
740,71,Fall 2022,1,A,4.0
740,218,Fall 2022,1,B,3.0
740,181,Fall 2022,1,B-,2.7
740,3,Fall 2022,1,B+,3.3
740,113,Fall 2022,1,B-,2.7
740,80,Fall 2022,1,A-,3.7
740,7,Spring 2022,2,B,3.0
740,127,Spring 2022,2,B,3.0
740,185,Spring 2022,2,B+,3.3
740,79,Spring 2022,2,A-,3.7
740,107,Spring 2022,2,B+,3.3
740,16,Spring 2022,2,B,3.0
740,43,Fall 2023,3,B+,3.3
740,200,Fall 2023,3,B,3.0
740,233,Fall 2023,3,B+,3.3
740,113,Fall 2023,3,B+,3.3
740,225,Fall 2023,3,B+,3.3
740,138,Fall 2023,3,A-,3.7
740,84,Spring 2023,4,B,3.0
740,79,Spring 2023,4,A,4.0
740,87,Spring 2023,4,B+,3.3
740,82,Spring 2023,4,B-,2.7
740,85,Spring 2023,4,A-,3.7
740,78,Spring 2023,4,B-,2.7
740,89,Fall 2024,5,B+,3.3
740,86,Fall 2024,5,A-,3.7
740,84,Fall 2024,5,B-,2.7
740,93,Fall 2024,5,A,4.0
740,232,Spring 2024,6,A-,3.7
740,22,Spring 2024,6,B,3.0
740,164,Spring 2024,6,B+,3.3
740,170,Spring 2024,6,B-,2.7
740,54,Spring 2024,6,B,3.0
740,85,Fall 2025,7,B+,3.3
740,88,Fall 2025,7,A-,3.7
740,94,Fall 2025,7,A-,3.7
740,92,Fall 2025,7,A-,3.7
740,83,Fall 2025,7,A-,3.7
740,86,Fall 2025,7,B,3.0
740,83,Spring 2025,8,A-,3.7
740,94,Spring 2025,8,A-,3.7
740,88,Spring 2025,8,A,4.0
740,85,Spring 2025,8,A-,3.7
741,80,Fall 2022,1,B+,3.3
741,76,Fall 2022,1,B-,2.7
741,77,Fall 2022,1,B,3.0
741,74,Fall 2022,1,B-,2.7
741,73,Fall 2022,1,B+,3.3
741,71,Spring 2022,2,B-,2.7
741,73,Spring 2022,2,B-,2.7
741,66,Spring 2022,2,B,3.0
741,78,Spring 2022,2,B-,2.7
741,69,Spring 2022,2,B,3.0
741,79,Fall 2023,3,B+,3.3
741,82,Fall 2023,3,B,3.0
741,80,Fall 2023,3,B,3.0
741,78,Fall 2023,3,C+,2.3
741,86,Fall 2023,3,B,3.0
741,56,Spring 2023,4,C+,2.3
741,188,Spring 2023,4,B-,2.7
741,167,Spring 2023,4,B-,2.7
741,231,Spring 2023,4,B-,2.7
741,84,Spring 2023,4,B-,2.7
741,14,Spring 2023,4,B-,2.7
741,88,Fall 2024,5,B-,2.7
741,90,Fall 2024,5,B+,3.3
741,86,Fall 2024,5,B,3.0
741,89,Fall 2024,5,B+,3.3
741,83,Fall 2024,5,B,3.0
741,92,Fall 2024,5,B-,2.7
741,93,Spring 2024,6,C+,2.3
741,89,Spring 2024,6,C+,2.3
741,94,Spring 2024,6,A-,3.7
741,84,Spring 2024,6,B-,2.7
741,87,Spring 2024,6,B,3.0
741,92,Fall 2025,7,B-,2.7
741,94,Fall 2025,7,C+,2.3
741,83,Fall 2025,7,B,3.0
741,85,Fall 2025,7,B-,2.7
741,88,Fall 2025,7,B+,3.3
741,86,Spring 2025,8,C+,2.3
741,93,Spring 2025,8,B+,3.3
741,91,Spring 2025,8,B-,2.7
741,90,Spring 2025,8,B,3.0
742,45,Fall 2022,1,B-,2.7
742,48,Fall 2022,1,C,2.0
742,44,Fall 2022,1,B-,2.7
742,37,Fall 2022,1,B,3.0
742,33,Fall 2022,1,B+,3.3
742,33,Spring 2022,2,B+,3.3
742,42,Spring 2022,2,B-,2.7
742,38,Spring 2022,2,B,3.0
742,36,Spring 2022,2,B,3.0
742,35,Spring 2022,2,B,3.0
742,43,Spring 2022,2,C+,2.3
742,165,Fall 2023,3,C+,2.3
742,13,Fall 2023,3,B-,2.7
742,87,Fall 2023,3,B-,2.7
742,19,Fall 2023,3,B-,2.7
742,137,Fall 2023,3,B-,2.7
742,107,Fall 2023,3,B-,2.7
742,43,Spring 2023,4,B+,3.3
742,45,Spring 2023,4,B-,2.7
742,53,Spring 2023,4,B-,2.7
742,58,Spring 2023,4,B,3.0
742,42,Spring 2023,4,A-,3.7
742,55,Spring 2023,4,B+,3.3
742,141,Fall 2024,5,C+,2.3
742,24,Fall 2024,5,B-,2.7
742,88,Fall 2024,5,B,3.0
742,92,Fall 2024,5,B-,2.7
742,232,Fall 2024,5,B,3.0
742,205,Spring 2024,6,B-,2.7
742,119,Spring 2024,6,B,3.0
742,174,Spring 2024,6,C+,2.3
742,236,Spring 2024,6,C-,1.7
742,176,Spring 2024,6,C,2.0
742,118,Spring 2024,6,C+,2.3
742,63,Fall 2025,7,B-,2.7
742,51,Fall 2025,7,B,3.0
742,52,Fall 2025,7,C+,2.3
742,59,Fall 2025,7,B,3.0
742,62,Fall 2025,7,A-,3.7
742,60,Spring 2025,8,B,3.0
742,51,Spring 2025,8,B,3.0
742,57,Spring 2025,8,B,3.0
742,53,Spring 2025,8,A-,3.7
742,63,Spring 2025,8,B-,2.7
743,178,Fall 2022,1,C+,2.3
743,185,Fall 2022,1,B,3.0
743,190,Fall 2022,1,B,3.0
743,182,Fall 2022,1,B-,2.7
743,188,Fall 2022,1,C+,2.3
743,95,Spring 2022,2,C+,2.3
743,39,Spring 2022,2,C,2.0
743,34,Spring 2022,2,C+,2.3
743,191,Spring 2022,2,B-,2.7
743,46,Spring 2022,2,C+,2.3
743,48,Spring 2022,2,C,2.0
743,234,Fall 2023,3,C-,1.7
743,199,Fall 2023,3,C,2.0
