student_id,semester,gpa,credits
754,Spring 2021,3.205,22
754,Spring 2022,2.764,14
754,Spring 2023,2.831,16
754,Spring 2024,3.16,15
755,Fall 2020,3.865,20
755,Fall 2021,2.764,14
755,Fall 2022,3.288,17
755,Fall 2023,3.6,21
755,Spring 2020,3.289,18
755,Spring 2021,3.409,22
755,Spring 2022,3.092,13
755,Spring 2023,3.386,14
756,Fall 2022,3.317,24
756,Fall 2023,3.445,22
756,Fall 2024,3.285,13
756,Fall 2025,2.906,17
756,Spring 2022,3.333,21
756,Spring 2023,3.236,14
756,Spring 2024,3.045,20
756,Spring 2025,2.862,13
757,Fall 2022,3.86,15
757,Fall 2023,3.65,14
757,Fall 2024,3.608,13
757,Fall 2025,3.425,20
757,Spring 2022,3.59,20
757,Spring 2023,3.262,16
757,Spring 2024,3.433,21
757,Spring 2025,3.623,13
758,Fall 2021,3.55,14
758,Fall 2022,2.859,17
758,Fall 2023,2.957,14
758,Fall 2024,2.732,19
758,Spring 2021,3.18,20
758,Spring 2022,3.105,21
758,Spring 2023,2.889,19
758,Spring 2024,3.138,13
759,Fall 2020,2.509,23
759,Fall 2021,2.429,17
759,Fall 2022,2.3,20
759,Fall 2023,2.577,13
759,Spring 2020,2.7,21
759,Spring 2021,2.4,18
759,Spring 2022,2.191,22
759,Spring 2023,2.7,13
760,Fall 2021,2.911,18
760,Fall 2022,3.335,20
760,Fall 2023,3.41,20
760,Fall 2024,3.165,17
760,Spring 2021,3.78,15
760,Spring 2022,3.3,18
760,Spring 2023,2.833,18
760,Spring 2024,3.15,20
761,Fall 2021,3.226,19
761,Fall 2022,2.914,21
761,Fall 2023,3.323,13
761,Fall 2024,2.955,20
761,Spring 2021,2.262,16
761,Spring 2022,2.914,14
761,Spring 2023,2.983,18
761,Spring 2024,2.659,17
762,Fall 2021,2.757,23
762,Fall 2022,2.588,17
762,Fall 2023,3.182,22
762,Fall 2024,3.0,19
762,Spring 2021,3.405,22
762,Spring 2022,2.965,17
762,Spring 2023,2.779,19
762,Spring 2024,3.465,17
763,Fall 2020,3.4,23
763,Fall 2021,3.107,14
763,Fall 2022,3.309,22
763,Fall 2023,3.236,22
763,Spring 2020,3.412,17
763,Spring 2021,3.214,21
763,Spring 2022,2.95,16
763,Spring 2023,3.043,14
764,Fall 2020,3.764,14
764,Fall 2021,3.578,23
764,Fall 2022,3.7,16
764,Fall 2023,3.736,14
764,Spring 2020,3.541,22
764,Spring 2021,3.659,17
764,Spring 2022,3.5,14
764,Spring 2023,3.61,21
765,Fall 2020,3.395,20
765,Fall 2021,3.445,22
765,Fall 2022,2.94,20
765,Fall 2023,3.474,19
765,Spring 2020,3.5,22
765,Spring 2021,3.407,15
765,Spring 2022,3.353,17
765,Spring 2023,3.394,17
766,Fall 2022,2.794,16
766,Fall 2023,3.35,20
766,Fall 2024,2.752,21
766,Fall 2025,3.016,19
766,Spring 2022,3.117,18
766,Spring 2023,2.925,20
766,Spring 2024,2.837,19
766,Spring 2025,3.124,17
767,Fall 2022,1.55,14
767,Fall 2023,1.71,20
767,Fall 2024,1.65,20
767,Fall 2025,1.757,21
767,Spring 2022,1.3,14
767,Spring 2023,1.871,14
767,Spring 2024,1.424,21
767,Spring 2025,1.463,19
768,Fall 2022,2.712,16
768,Fall 2023,3.053,17
768,Fall 2024,3.131,16
768,Fall 2025,2.869,16
768,Spring 2022,2.955,22
768,Spring 2023,2.864,14
768,Spring 2024,2.894,17
768,Spring 2025,2.862,13
769,Fall 2020,2.236,14
769,Fall 2021,2.352,21
769,Fall 2022,2.3,13
769,Fall 2023,2.0,15
769,Spring 2020,2.314,21
769,Spring 2021,2.333,21
769,Spring 2022,2.3,13
769,Spring 2023,2.115,13
770,Fall 2021,3.757,21
770,Fall 2022,3.838,13
770,Fall 2023,3.659,17
770,Fall 2024,3.769,13
770,Spring 2021,3.742,19
770,Spring 2022,3.862,13
770,Spring 2023,3.465,17
770,Spring 2024,3.85,20
771,Fall 2021,2.85,18
771,Fall 2022,2.986,22
771,Fall 2023,3.58,20
771,Fall 2024,3.278,18
771,Spring 2021,3.2,14
771,Spring 2022,3.112,16
771,Spring 2023,3.071,21
771,Spring 2024,2.85,14
772,Fall 2020,3.285,20
772,Fall 2021,2.755,22
772,Fall 2022,2.794,18
772,Fall 2023,3.0,20
772,Spring 2020,2.738,16
772,Spring 2021,2.876,17
772,Spring 2022,3.0,15
772,Spring 2023,2.98,15
773,Fall 2021,3.067,18
773,Fall 2022,3.538,13
773,Fall 2023,2.756,16
773,Fall 2024,3.316,19
773,Spring 2021,3.142,19
773,Spring 2022,3.223,22
773,Spring 2023,3.205,19
773,Spring 2024,3.086,14
774,Fall 2022,2.65,14
774,Fall 2023,2.394,16
774,Fall 2024,2.629,14
774,Fall 2025,2.82,20
774,Spring 2022,2.956,18
774,Spring 2023,2.129,21
774,Spring 2024,2.45,16
774,Spring 2025,2.81,21
775,Fall 2021,3.189,18
775,Fall 2022,3.267,15
775,Fall 2023,2.843,21
775,Fall 2024,2.925,16
775,Spring 2021,3.245,22
775,Spring 2022,3.45,14
775,Spring 2023,3.2,21
775,Spring 2024,3.36,20
776,Fall 2021,3.075,16
776,Fall 2022,2.515,13
776,Fall 2023,2.728,18
776,Fall 2024,2.45,16
776,Spring 2021,2.871,14
776,Spring 2022,2.5,18
776,Spring 2023,2.92,15
776,Spring 2024,2.667,21
777,Fall 2022,2.895,20
777,Fall 2023,2.65,14
777,Fall 2024,2.81,21
777,Fall 2025,2.573,22
777,Spring 2022,3.0,18
777,Spring 2023,2.612,17
777,Spring 2024,2.56,15
777,Spring 2025,2.6,19
778,Fall 2020,3.146,13
778,Fall 2021,2.838,13
778,Fall 2022,2.771,17
778,Fall 2023,2.889,19
778,Spring 2020,3.105,20
778,Spring 2021,2.7,19
778,Spring 2022,3.247,17
778,Spring 2023,2.895,20
779,Fall 2020,3.786,14
779,Fall 2021,3.16,15
779,Fall 2022,3.117,18
779,Fall 2023,3.436,14
779,Spring 2020,3.15,14
779,Spring 2021,3.521,14
779,Spring 2022,3.06,15
779,Spring 2023,3.319,16
780,Fall 2020,3.679,19
780,Fall 2021,3.769,13
780,Fall 2022,3.515,13
780,Fall 2023,3.732,19
780,Spring 2020,3.632,19
780,Spring 2021,3.608,13
780,Spring 2022,3.764,14
780,Spring 2023,3.681,16
781,Fall 2022,3.584,19
781,Fall 2023,3.529,14
781,Fall 2024,3.262,16
781,Fall 2025,3.356,16
781,Spring 2022,3.76,20
781,Spring 2023,3.564,14
781,Spring 2024,3.561,23
781,Spring 2025,3.646,13
782,Fall 2022,3.288,17
782,Fall 2023,3.627,22
782,Fall 2024,3.243,14
782,Fall 2025,3.219,21
782,Spring 2022,3.391,22
782,Spring 2023,3.3,13
782,Spring 2024,3.595,22
782,Spring 2025,3.064,14
783,Fall 2022,3.728,18
783,Fall 2023,4.0,14
783,Fall 2024,3.465,17
783,Fall 2025,3.829,14
783,Spring 2022,3.813,16
783,Spring 2023,3.7,17
783,Spring 2024,3.858,19
783,Spring 2025,3.321,14
784,Fall 2022,3.272,18
784,Fall 2023,2.765,17
784,Fall 2024,2.685,20
784,Fall 2025,2.681,16
784,Spring 2022,3.247,17
784,Spring 2023,2.85,12
784,Spring 2024,2.7,13
784,Spring 2025,2.944,16
785,Fall 2021,3.769,13
785,Fall 2022,3.824,17
785,Fall 2023,3.462,13
785,Fall 2024,3.548,21
785,Spring 2021,3.886,21
785,Spring 2022,3.936,14
785,Spring 2023,3.485,13
785,Spring 2024,3.611,18
786,Fall 2021,1.0,13
786,Fall 2022,1.494,18
786,Fall 2023,0.778,18
786,Fall 2024,1.15,14
786,Spring 2021,0.929,14
786,Spring 2022,1.281,21
786,Spring 2023,1.478,18
786,Spring 2024,1.211,19
787,Fall 2021,3.043,14
787,Fall 2022,2.578,23
787,Fall 2023,3.0,18
787,Fall 2024,3.0,17
787,Spring 2021,3.0,14
787,Spring 2022,2.594,18
787,Spring 2023,2.7,13
787,Spring 2024,3.091,23
788,Fall 2020,3.589,19
788,Fall 2021,3.629,17
788,Fall 2022,3.637,19
788,Fall 2023,3.561,18
788,Spring 2020,3.359,22
788,Spring 2021,3.593,15
788,Spring 2022,3.133,18
788,Spring 2023,3.237,19
789,Fall 2020,3.175,20
789,Fall 2021,3.162,13
789,Fall 2022,2.588,17
789,Fall 2023,2.908,13
789,Spring 2020,3.257,21
789,Spring 2021,3.029,21
789,Spring 2022,3.3,16
789,Spring 2023,3.194,17
790,Fall 2021,2.841,17
790,Fall 2022,2.908,13
790,Fall 2023,2.581,16
790,Fall 2024,2.412,17
790,Spring 2021,2.957,21
790,Spring 2022,2.629,17
790,Spring 2023,2.747,17
790,Spring 2024,2.743,14
791,Fall 2020,3.257,14
791,Fall 2021,3.588,17
791,Fall 2022,3.511,19
791,Fall 2023,3.52,15
791,Spring 2020,3.7,15
791,Spring 2021,3.85,20
791,Spring 2022,3.614,14
791,Spring 2023,3.553,19
792,Fall 2022,3.728,18
792,Fall 2023,3.683,23
792,Fall 2024,3.625,16
792,Fall 2025,3.806,17
792,Spring 2022,3.61,21
792,Spring 2023,3.56,20
792,Spring 2024,3.5,14
792,Spring 2025,3.462,13
793,Fall 2021,2.733,15
793,Fall 2022,2.733,15
793,Fall 2023,3.014,14
793,Fall 2024,3.086,21
793,Spring 2021,2.765,17
793,Spring 2022,2.859,17
793,Spring 2023,2.947,17
793,Spring 2024,2.957,21
794,Fall 2021,2.786,14
794,Fall 2022,3.0,17
794,Fall 2023,2.914,21
794,Fall 2024,2.68,15
794,Spring 2021,3.183,18
794,Spring 2022,3.255,20
794,Spring 2023,3.053,17
794,Spring 2024,3.112,16
795,Fall 2022,2.842,19
795,Fall 2023,3.222,18
795,Fall 2024,3.15,14
795,Fall 2025,3.165,20
795,Spring 2022,3.548,21
795,Spring 2023,3.339,18
795,Spring 2024,3.35,14
795,Spring 2025,2.914,21
796,Fall 2022,3.214,14
796,Fall 2023,2.681,16
796,Fall 2024,2.717,18
796,Fall 2025,2.769,13
796,Spring 2022,2.629,14
796,Spring 2023,3.15,14
796,Spring 2024,2.889,19
796,Spring 2025,3.257,21
797,Fall 2022,2.661,18
797,Fall 2023,2.857,21
797,Fall 2024,2.838,13
797,Fall 2025,2.319,16
797,Spring 2022,2.552,21
797,Spring 2023,2.485,13
797,Spring 2024,2.608,13
797,Spring 2025,2.71,20
798,Fall 2022,3.24,15
798,Fall 2023,3.111,19
798,Fall 2024,2.74,15
798,Fall 2025,2.771,17
798,Spring 2022,3.3,18
798,Spring 2023,3.15,20
798,Spring 2024,2.925,16
798,Spring 2025,2.775,12
799,Fall 2021,4.0,19
799,Fall 2022,4.0,18
799,Fall 2023,3.955,20
799,Fall 2024,3.936,14
799,Spring 2021,3.914,14
799,Spring 2022,3.914,14
799,Spring 2023,3.889,19
799,Spring 2024,3.957,21
800,Fall 2020,2.424,17
800,Fall 2021,2.575,16
800,Fall 2022,2.0,15
800,Fall 2023,2.15,14
800,Spring 2020,2.456,18
800,Spring 2021,2.51,21
800,Spring 2022,1.955,20
800,Spring 2023,2.382,17
801,Fall 2021,2.455,20
801,Fall 2022,2.016,19
801,Fall 2023,2.407,15
801,Fall 2024,2.339,18
801,Spring 2021,2.594,18
801,Spring 2022,2.445,22
801,Spring 2023,2.414,14
801,Spring 2024,2.321,19
802,Fall 2021,2.545,20
802,Fall 2022,2.875,20
802,Fall 2023,2.947,17
802,Fall 2024,2.868,19
802,Spring 2021,2.833,15
802,Spring 2022,2.91,20
802,Spring 2023,2.65,14
802,Spring 2024,2.9,15
803,Fall 2020,2.3,17
803,Fall 2021,2.717,18
803,Fall 2022,2.464,14
803,Fall 2023,2.075,12
803,Spring 2020,2.75,16
803,Spring 2021,2.58,15
803,Spring 2022,2.61,21
803,Spring 2023,2.494,17
804,Fall 2021,3.14,15
804,Fall 2022,2.977,13
804,Fall 2023,3.107,14
804,Fall 2024,3.214,14
804,Spring 2021,3.262,21
804,Spring 2022,3.124,17
804,Spring 2023,3.147,17
804,Spring 2024,3.133,21
805,Fall 2021,3.015,20
805,Fall 2022,2.91,20
805,Fall 2023,3.092,13
805,Fall 2024,3.0,14
805,Spring 2021,3.053,17
805,Spring 2022,2.407,15
805,Spring 2023,2.944,16
805,Spring 2024,2.586,14
806,Fall 2020,3.3,18
806,Fall 2021,3.414,14
806,Fall 2022,3.124,17
806,Fall 2023,3.162,13
806,Spring 2020,3.047,15
806,Spring 2021,2.7,21
806,Spring 2022,3.0,17
806,Spring 2023,2.869,16
807,Fall 2021,3.175,16
807,Fall 2022,3.16,15
807,Fall 2023,3.485,13
807,Fall 2024,3.5,20
807,Spring 2021,3.359,17
807,Spring 2022,3.35,14
807,Spring 2023,3.414,14
807,Spring 2024,3.086,21
808,Fall 2022,2.515,13
808,Fall 2023,2.64,20
808,Fall 2024,2.769,13
808,Fall 2025,2.433,21
808,Spring 2022,2.88,20
808,Spring 2023,2.769,13
808,Spring 2024,2.465,17
808,Spring 2025,2.825,12
809,Fall 2022,3.069,13
809,Fall 2023,2.895,20
809,Fall 2024,3.064,14
809,Fall 2025,2.725,20
809,Spring 2022,2.86,15
809,Spring 2023,2.9,18
809,Spring 2024,3.069,13
809,Spring 2025,2.908,13
810,Fall 2021,2.392,13
810,Fall 2022,2.935,20
810,Fall 2023,2.614,14
810,Fall 2024,2.353,19
810,Spring 2021,2.452,21
810,Spring 2022,3.067,18
810,Spring 2023,2.191,22
810,Spring 2024,2.724,21
811,Fall 2021,2.59,21
811,Fall 2022,2.608,13
811,Fall 2023,2.453,17
811,Fall 2024,2.637,19
811,Spring 2021,2.775,16
811,Spring 2022,2.613,23
811,Spring 2023,2.574,19
811,Spring 2024,2.514,14
812,Fall 2020,2.071,17
812,Fall 2021,3.1,18
812,Fall 2022,2.327,15
812,Fall 2023,2.659,17
812,Spring 2020,2.714,14
812,Spring 2021,2.3,18
812,Spring 2022,2.771,17
812,Spring 2023,2.746,13
813,Fall 2021,2.25,16
813,Fall 2022,2.456,18
813,Fall 2023,3.0,17
813,Fall 2024,2.65,12
813,Spring 2021,2.627,22
813,Spring 2022,2.75,12
813,Spring 2023,2.838,13
813,Spring 2024,2.379,19
814,Fall 2022,3.079,19
814,Fall 2023,2.957,21
814,Fall 2024,2.944,16
814,Fall 2025,2.858,19
814,Spring 2022,3.0,17
814,Spring 2023,2.76,20
814,Spring 2024,3.131,16
814,Spring 2025,2.735,17
815,Fall 2022,3.433,21
815,Fall 2023,3.412,17
815,Fall 2024,3.194,17
815,Fall 2025,3.195,20
815,Spring 2022,3.35,22
815,Spring 2023,3.445,20
815,Spring 2024,3.219,21
815,Spring 2025,3.148,21
816,Fall 2022,2.764,14
816,Fall 2023,2.535,17
816,Fall 2024,2.64,20
816,Fall 2025,2.838,13
816,Spring 2022,2.844,18
816,Spring 2023,2.4,21
816,Spring 2024,2.32,15
816,Spring 2025,2.369,13
817,Fall 2020,3.533,15
817,Fall 2021,3.427,22
817,Fall 2022,2.85,20
817,Fall 2023,3.538,13
817,Spring 2020,3.231,13
817,Spring 2021,3.27,20
817,Spring 2022,3.36,20
817,Spring 2023,3.253,19
818,Fall 2021,2.671,14
818,Fall 2022,3.069,13
818,Fall 2023,3.02,15
818,Fall 2024,2.765,17
818,Spring 2021,3.286,14
818,Spring 2022,3.124,17
818,Spring 2023,3.0,13
818,Spring 2024,2.976,21
819,Fall 2020,2.676,17
819,Fall 2021,2.6,21
819,Fall 2022,2.407,15
819,Fall 2023,2.525,16
819,Spring 2020,2.0,14
819,Spring 2021,2.553,19
819,Spring 2022,2.55,18
819,Spring 2023,2.446,13
820,Fall 2022,2.86,20
820,Fall 2023,3.028,18
820,Fall 2024,2.859,17
820,Fall 2025,2.85,12
820,Spring 2022,3.22,20
820,Spring 2023,2.955,20
820,Spring 2024,2.7,15
820,Spring 2025,3.06,20
821,Fall 2020,2.694,18
821,Fall 2021,2.75,12
821,Fall 2022,3.088,17
821,Fall 2023,3.206,18
821,Spring 2020,3.3,14
821,Spring 2021,3.114,22
821,Spring 2022,3.3,14
821,Spring 2023,3.188,16
822,Fall 2022,3.471,14
822,Fall 2023,2.7,13
822,Fall 2024,3.344,16
822,Fall 2025,2.982,17
822,Spring 2022,3.343,21
822,Spring 2023,3.323,13
822,Spring 2024,3.141,17
822,Spring 2025,3.513,15
823,Fall 2022,2.564,22
823,Fall 2023,2.476,21
823,Fall 2024,2.5,12
823,Fall 2025,2.888,16
823,Spring 2022,2.691,23
823,Spring 2023,2.614,14
823,Spring 2024,2.538,13
823,Spring 2025,2.15,20
824,Fall 2020,2.453,15
824,Fall 2021,2.495,19
824,Fall 2022,2.056,16
824,Fall 2023,2.143,21
824,Spring 2020,2.089,18
824,Spring 2021,2.19,21
824,Spring 2022,2.214,14
824,Spring 2023,2.288,17
825,Fall 2020,2.775,16
825,Fall 2021,2.5,14
825,Fall 2022,2.842,19
825,Fall 2023,2.677,13
825,Spring 2020,3.086,14
825,Spring 2021,2.778,18
825,Spring 2022,2.5,14
825,Spring 2023,2.918,17
826,Fall 2022,3.377,13
826,Fall 2023,2.75,12
826,Fall 2024,3.165,17
826,Fall 2025,2.625,16
826,Spring 2022,3.183,18
826,Spring 2023,2.653,15
826,Spring 2024,3.021,14
826,Spring 2025,3.215,13
827,Fall 2021,3.0,22
827,Fall 2022,2.671,14
827,Fall 2023,2.771,17
827,Fall 2024,2.7,14
827,Spring 2021,3.124,17
827,Spring 2022,2.679,14
827,Spring 2023,2.567,21
827,Spring 2024,2.489,19
828,Fall 2020,3.555,22
828,Fall 2021,3.564,14
828,Fall 2022,3.286,14
828,Fall 2023,3.2,14
828,Spring 2020,3.322,18
828,Spring 2021,3.38,20
828,Spring 2022,3.09,20
828,Spring 2023,3.142,19
829,Fall 2022,2.5,22
829,Fall 2023,2.316,19
829,Fall 2024,2.778,18
829,Fall 2025,2.673,15
829,Spring 2022,2.08,15
829,Spring 2023,2.513,15
829,Spring 2024,2.812,16
829,Spring 2025,2.295,22
830,Fall 2020,2.427,22
830,Fall 2021,2.463,19
830,Fall 2022,2.288,17
830,Fall 2023,2.205,22
830,Spring 2020,2.883,18
830,Spring 2021,2.544,18
830,Spring 2022,2.22,15
830,Spring 2023,2.5,22
831,Fall 2022,3.471,14
831,Fall 2023,3.7,20
831,Fall 2024,3.685,20
831,Fall 2025,3.231,13
831,Spring 2022,3.643,21
831,Spring 2023,3.625,16
831,Spring 2024,3.4,12
831,Spring 2025,3.577,13
832,Fall 2020,3.192,13
832,Fall 2021,2.876,17
832,Fall 2022,3.35,14
832,Fall 2023,3.03,20
832,Spring 2020,3.009,22
832,Spring 2021,3.043,21
832,Spring 2022,3.092,13
832,Spring 2023,2.869,16
833,Fall 2020,2.642,19
833,Fall 2021,2.982,17
833,Fall 2022,2.724,21
833,Fall 2023,2.824,17
833,Spring 2020,2.673,15
833,Spring 2021,2.5,22
833,Spring 2022,2.962,16
833,Spring 2023,2.639,18
834,Fall 2020,2.625,16
834,Fall 2021,2.85,20
834,Fall 2022,2.386,14
834,Fall 2023,2.522,18
834,Spring 2020,2.5,20
834,Spring 2021,2.755,20
834,Spring 2022,2.419,16
834,Spring 2023,2.785,13
835,Fall 2021,2.605,20
835,Fall 2022,2.392,13
835,Fall 2023,2.377,13
835,Fall 2024,2.673,15
835,Spring 2021,2.5,14
835,Spring 2022,2.536,14
835,Spring 2023,2.755,22
835,Spring 2024,2.947,17
836,Fall 2020,2.85,22
836,Fall 2021,2.587,16
836,Fall 2022,2.489,19
836,Fall 2023,2.5,12
836,Spring 2020,2.712,17
836,Spring 2021,2.515,13
836,Spring 2022,2.54,15
836,Spring 2023,2.929,21
837,Fall 2020,2.662,16
837,Fall 2021,2.671,14
837,Fall 2022,2.147,19
837,Fall 2023,2.25,12
837,Spring 2020,1.941,17
837,Spring 2021,2.155,22
837,Spring 2022,2.0,15
837,Spring 2023,2.45,16
838,Fall 2022,3.317,23
838,Fall 2023,3.174,23
838,Fall 2024,2.931,13
838,Fall 2025,3.189,19
838,Spring 2022,3.314,14
838,Spring 2023,3.139,18
838,Spring 2024,3.414,14
838,Spring 2025,3.107,15
839,Fall 2022,3.15,22
839,Fall 2023,3.541,22
839,Fall 2024,3.069,13
839,Fall 2025,2.769,13
839,Spring 2022,3.075,16
839,Spring 2023,3.45,16
839,Spring 2024,2.953,19
839,Spring 2025,3.047,19
840,Fall 2022,2.494,17
840,Fall 2023,2.838,13
840,Fall 2024,2.55,18
840,Fall 2025,2.621,19
840,Spring 2022,2.3,17
840,Spring 2023,2.138,13
840,Spring 2024,2.162,13
840,Spring 2025,2.9,14
841,Fall 2021,3.728,18
841,Fall 2022,3.608,13
841,Fall 2023,3.7,17
841,Fall 2024,3.65,16
841,Spring 2021,3.826,19
841,Spring 2022,3.871,14
841,Spring 2023,3.608,13
841,Spring 2024,3.545,20
842,Fall 2021,3.65,14
842,Fall 2022,3.407,15
842,Fall 2023,3.624,21
842,Fall 2024,3.15,12
842,Spring 2021,3.65,14
842,Spring 2022,3.316,19
842,Spring 2023,3.5,12
842,Spring 2024,3.25,12
843,Fall 2022,3.625,16
843,Fall 2023,3.322,18
843,Fall 2024,3.414,21
843,Fall 2025,3.742,19
843,Spring 2022,3.257,21
843,Spring 2023,3.646,13
843,Spring 2024,3.38,20
843,Spring 2025,3.3,13
844,Fall 2021,2.86,20
844,Fall 2022,3.182,17
844,Fall 2023,2.88,15
844,Fall 2024,2.944,16
844,Spring 2021,3.211,19
844,Spring 2022,2.959,22
844,Spring 2023,3.362,16
844,Spring 2024,3.075,12
845,Fall 2020,2.9,21
845,Fall 2021,2.728,18
845,Fall 2022,2.357,21
845,Fall 2023,2.327,15
845,Spring 2020,2.953,19
845,Spring 2021,2.75,12
845,Spring 2022,2.636,14
845,Spring 2023,2.306,16
846,Fall 2020,2.323,13
846,Fall 2021,2.3,13
846,Fall 2022,2.95,18
846,Fall 2023,2.188,16
846,Spring 2020,2.925,16
846,Spring 2021,2.8,14
846,Spring 2022,2.319,21
846,Spring 2023,2.572,18
847,Fall 2022,2.678,18
847,Fall 2023,3.05,14
847,Fall 2024,2.711,18
847,Fall 2025,2.985,20
847,Spring 2022,2.681,16
847,Spring 2023,2.667,21
847,Spring 2024,2.98,15
847,Spring 2025,2.371,17
848,Fall 2021,2.7,14
848,Fall 2022,2.0,22
848,Fall 2023,2.268,19
848,Fall 2024,2.28,15
848,Spring 2021,2.176,17
848,Spring 2022,2.048,21
848,Spring 2023,2.55,14
848,Spring 2024,2.0,20
849,Fall 2022,2.914,14
849,Fall 2023,2.824,17
849,Fall 2024,2.769,13
849,Fall 2025,3.124,17
849,Spring 2022,3.219,21
849,Spring 2023,3.054,13
849,Spring 2024,3.0,16
849,Spring 2025,3.0,16
850,Fall 2020,3.836,22
850,Fall 2021,3.608,13
850,Fall 2022,3.25,12
850,Fall 2023,3.581,16
850,Spring 2020,3.826,19
850,Spring 2021,3.85,20
850,Spring 2022,3.735,17
850,Spring 2023,3.747,19
851,Fall 2021,2.795,22
851,Fall 2022,2.35,14
851,Fall 2023,3.038,16
851,Fall 2024,2.585,13
851,Spring 2021,2.826,19
851,Spring 2022,2.75,12
851,Spring 2023,2.85,16
851,Spring 2024,2.835,20
852,Fall 2022,2.373,22
852,Fall 2023,2.3,16
852,Fall 2024,2.506,18
852,Fall 2025,2.895,20
852,Spring 2022,2.823,22
852,Spring 2023,2.611,18
852,Spring 2024,2.957,21
852,Spring 2025,3.0,14
853,Fall 2021,2.55,16
853,Fall 2022,2.629,17
853,Fall 2023,2.316,19
853,Fall 2024,2.745,20
853,Spring 2021,2.162,13
853,Spring 2022,2.51,21
853,Spring 2023,2.58,15
853,Spring 2024,2.446,13
854,Fall 2021,2.264,14
854,Fall 2022,2.465,17
854,Fall 2023,2.7,18
854,Fall 2024,2.871,14
854,Spring 2021,2.673,15
854,Spring 2022,2.6,21
854,Spring 2023,2.21,20
854,Spring 2024,2.236,14
855,Fall 2020,2.5,14
855,Fall 2021,2.544,18
855,Fall 2022,2.35,14
855,Fall 2023,2.559,17
855,Spring 2020,2.573,22
855,Spring 2021,2.206,18
855,Spring 2022,2.433,18
855,Spring 2023,2.469,16
856,Fall 2022,2.684,19
856,Fall 2023,2.867,18
856,Fall 2024,2.347,19
856,Fall 2025,2.15,12
856,Spring 2022,2.764,14
856,Spring 2023,2.661,18
856,Spring 2024,2.56,20
856,Spring 2025,2.65,14
857,Fall 2020,3.544,18
857,Fall 2021,3.327,15
857,Fall 2022,3.677,13
857,Fall 2023,3.529,14
857,Spring 2020,3.452,23
857,Spring 2021,3.414,22
857,Spring 2022,3.2,14
857,Spring 2023,3.0,21
858,Fall 2021,3.465,17
858,Fall 2022,3.5,14
858,Fall 2023,3.441,17
858,Fall 2024,3.385,20
858,Spring 2021,3.588,17
858,Spring 2022,3.222,18
858,Spring 2023,3.478,18
858,Spring 2024,3.414,14
859,Fall 2022,3.538,13
859,Fall 2023,2.876,17
859,Fall 2024,2.955,20
859,Fall 2025,2.85,12
859,Spring 2022,2.891,22
859,Spring 2023,3.433,21
859,Spring 2024,3.335,23
859,Spring 2025,3.405,19
860,Fall 2022,3.6,12
860,Fall 2023,3.329,14
860,Fall 2024,3.545,20
860,Fall 2025,3.64,15
860,Spring 2022,3.833,18
860,Spring 2023,3.554,13
860,Spring 2024,3.516,19
860,Spring 2025,3.047,19
861,Fall 2021,1.842,19
861,Fall 2022,1.659,22
861,Fall 2023,1.322,18
861,Fall 2024,1.51,21
861,Spring 2021,1.162,13
861,Spring 2022,1.476,21
861,Spring 2023,1.817,18
861,Spring 2024,1.7,13
862,Fall 2022,2.653,15
862,Fall 2023,2.231,13
862,Fall 2024,2.506,16
862,Fall 2025,2.494,18
862,Spring 2022,2.894,17
862,Spring 2023,2.6,12
862,Spring 2024,2.671,14
862,Spring 2025,2.25,16
863,Fall 2021,3.209,22
863,Fall 2022,3.295,22
863,Fall 2023,3.1,21
863,Fall 2024,3.167,21
863,Spring 2021,3.376,17
863,Spring 2022,3.06,15
863,Spring 2023,3.305,20
863,Spring 2024,3.0,22
864,Fall 2022,3.3,14
864,Fall 2023,3.315,20
864,Fall 2024,2.838,13
864,Fall 2025,2.8,14
864,Spring 2022,2.929,17
864,Spring 2023,2.862,13
864,Spring 2024,2.944,16
864,Spring 2025,3.265,17
865,Fall 2021,3.3,14
865,Fall 2022,3.405,19
865,Fall 2023,3.167,18
865,Fall 2024,3.6,21
865,Spring 2021,3.323,13
865,Spring 2022,3.138,13
865,Spring 2023,3.3,14
865,Spring 2024,3.064,14
866,Fall 2022,3.824,17
866,Fall 2023,3.558,19
866,Fall 2024,3.681,16
866,Fall 2025,3.746,13
866,Spring 2022,3.75,18
866,Spring 2023,3.937,19
866,Spring 2024,3.835,20
866,Spring 2025,3.5,20
867,Fall 2022,2.243,14
867,Fall 2023,2.254,13
867,Fall 2024,2.075,12
867,Fall 2025,1.74,15
867,Spring 2022,2.15,14
867,Spring 2023,1.843,14
867,Spring 2024,1.831,16
867,Spring 2025,2.322,18
868,Fall 2022,3.254,13
868,Fall 2023,2.883,18
868,Fall 2024,2.465,17
868,Fall 2025,2.986,21
868,Spring 2022,2.838,21
868,Spring 2023,3.124,17
868,Spring 2024,2.71,20
868,Spring 2025,2.869,16
869,Fall 2020,3.056,16
869,Fall 2021,3.26,20
869,Fall 2022,3.08,15
869,Fall 2023,2.931,16
869,Spring 2020,3.194,17
869,Spring 2021,3.107,14
869,Spring 2022,3.276,21
869,Spring 2023,2.7,14
870,Fall 2021,3.538,13
870,Fall 2022,3.715,13
870,Fall 2023,3.605,20
870,Fall 2024,3.518,17
870,Spring 2021,3.411,18
870,Spring 2022,3.77,20
870,Spring 2023,3.535,20
870,Spring 2024,2.925,16
